---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.FileName = "..\..\Application\MocapExamples\Plug-in-gait_Simple\Output\\FullBodyGaitNormal_1-euler-rightlegtd.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SubTalarEversion
1.540000000000000e+000 5.114931362084212e-001 1.047602416696054e-001 1.466689324806023e-001 1.444790141079179e-001 -4.074559304472940e-002 1.984873394038934e-003
1.550000000000000e+000 5.092104785117363e-001 1.038613987825359e-001 1.454661894422409e-001 1.496287818871199e-001 -4.097727953064113e-002 1.234266312019228e-002
1.560000000000000e+000 5.074441603958123e-001 1.020769588775923e-001 1.439314623711922e-001 1.560053314916185e-001 -3.966120689112145e-002 2.422144819204607e-002
1.570000000000000e+000 5.063760491905974e-001 9.914882161463079e-002 1.416112587501132e-001 1.643660741556124e-001 -3.612693432125356e-002 3.812296168866897e-002
1.580000000000000e+000 5.061066275770777e-001 9.487909926152494e-002 1.381741654886204e-001 1.751897765404942e-001 -2.992468876519990e-002 5.410902116654812e-002
1.590000000000000e+000 5.065947457497551e-001 8.919407243817923e-002 1.335757897431347e-001 1.884330385774970e-001 -2.097930361772346e-002 7.172788695123326e-002
1.600000000000000e+000 5.077097850190441e-001 8.205895951061426e-002 1.277975702026990e-001 2.038542494850918e-001 -9.445226299590132e-003 9.034646456039359e-002
1.610000000000000e+000 5.092166819044290e-001 7.351661198359238e-002 1.208129120656943e-001 2.210207770594708e-001 4.136925694422096e-003 1.091791880437297e-001
1.620000000000000e+000 5.107879040074639e-001 6.368451142449239e-002 1.125881098032344e-001 2.394126858249675e-001 1.885785959975384e-002 1.274131129161848e-001
1.630000000000000e+000 5.120274454609143e-001 5.274649890431005e-002 1.031686820289740e-001 2.584928739064580e-001 3.358968557300805e-002 1.443527758671528e-001
1.640000000000000e+000 5.125076170041494e-001 4.094406615134050e-002 9.275212178866858e-002 2.777163687546500e-001 4.718697386434925e-002 1.595638504894501e-001
1.650000000000000e+000 5.118181253434969e-001 2.856246293550124e-002 8.168329479486393e-002 2.965161301717281e-001 5.865064572487920e-002 1.729426218736252e-001
1.660000000000000e+000 5.096232315297716e-001 1.591004082532677e-002 7.040491344464021e-002 3.143221636439008e-001 6.723507944154185e-002 1.846384199277645e-001
1.670000000000000e+000 5.057033000508996e-001 3.291253632676794e-003 5.940431193439779e-002 3.306122587203677e-001 7.250350937049641e-002 1.948687372353958e-001
1.680000000000000e+000 4.999669074515992e-001 -9.021576828678990e-003 4.916189608773642e-002 3.449580743693750e-001 7.432249506209364e-002 2.037580315857313e-001
1.690000000000000e+000 4.924264530613214e-001 -2.080977357889347e-002 4.010795990393812e-002 3.570418897934323e-001 7.281042297600243e-002 2.112909283365237e-001
1.700000000000000e+000 4.831513139047718e-001 -3.191487485097677e-002 3.258671374531233e-002 3.666525426703073e-001 6.826954940372824e-002 2.173611377450190e-001
1.710000000000000e+000 4.722163820176356e-001 -4.223341966075456e-002 2.682274311186164e-002 3.736736849120427e-001 6.112208680299833e-002 2.218381397691823e-001
1.720000000000000e+000 4.596677035336460e-001 -5.170596765662983e-002 2.289703083653271e-002 3.780704164852924e-001 5.185413215408809e-002 2.245998741755451e-001
1.730000000000000e+000 4.455206971041351e-001 -6.030282956652600e-002 2.074412135745657e-002 3.798764792638339e-001 4.097064267022638e-002 2.255450440617368e-001
1.740000000000000e+000 4.297846721336610e-001 -6.801055652629739e-002 2.017242653777310e-002 3.791819286873748e-001 2.896820722782223e-002 2.246156251966098e-001
1.750000000000000e+000 4.124981357087254e-001 -7.482496636394620e-002 2.089566729461382e-002 3.761227552240030e-001 1.632027673016110e-002 2.218316651395239e-001
1.760000000000000e+000 3.937505997765010e-001 -8.075140583833296e-002 2.256886366599351e-002 3.708732281362231e-001 3.462717888666939e-003 2.173116899390075e-001
1.770000000000000e+000 3.736853130905926e-001 -8.580682872090750e-002 2.482398249969766e-002 3.636411082947309e-001 -9.226873941813386e-003 2.112683699788152e-001
1.780000000000000e+000 3.524905816751291e-001 -9.002012476811250e-002 2.730067609427314e-002 3.546616959872528e-001 -2.144906707220655e-002 2.039846156931116e-001
1.790000000000000e+000 3.303879955107860e-001 -9.342933018034882e-002 2.967331448926843e-002 3.441904449702090e-001 -3.299582962798095e-002 1.957731736529460e-001
1.800000000000000e+000 3.076113102778976e-001 -9.607936172381870e-002 3.167043767097061e-002 3.324860077125921e-001 -4.374815496258554e-002 1.869452525685175e-001
1.810000000000000e+000 2.843842527674090e-001 -9.801811859890952e-002 3.309145152680235e-002 3.197948400938237e-001 -5.366630773241886e-002 1.777892353322358e-001
1.820000000000000e+000 2.608967250289824e-001 -9.929480674555991e-002 3.380670425356645e-002 3.063383995315732e-001 -6.277143431470329e-002 1.685681934225305e-001
1.830000000000000e+000 2.372932122601098e-001 -9.995804890827076e-002 3.374574155070130e-002 2.923125789291718e-001 -7.112781201268088e-002 1.595159187583328e-001
1.840000000000000e+000 2.136761693314362e-001 -1.000544927868583e-001 3.288101034130983e-002 2.778899456393704e-001 -7.882674807897101e-002 1.508311937105120e-001
1.850000000000000e+000 1.901172604701961e-001 -9.962690577533850e-002 3.121377337865315e-002 2.632198499481153e-001 -8.597373151124617e-002 1.426753635113477e-001
1.860000000000000e+000 1.666676286395337e-001 -9.870975644505919e-002 2.876928399604941e-002 2.484338473764204e-001 -9.268268544336918e-002 1.351695277779428e-001
1.870000000000000e+000 1.433634522620509e-001 -9.732503506417189e-002 2.560152557167489e-002 2.336541214190701e-001 -9.907419855105902e-002 1.283916023934326e-001
1.880000000000000e+000 1.202341563619437e-001 -9.548316563255410e-002 2.179875500411754e-002 2.189975001735313e-001 -1.052706863523111e-001 1.223784632186368e-001
1.890000000000000e+000 9.731984777206437e-002 -9.318989169960767e-002 1.748155948354199e-002 2.045799771225879e-001 -1.113878229204840e-001 1.171297496840316e-001
1.900000000000000e+000 7.468691136901688e-002 -9.045607226867736e-002 1.279159929919831e-002 1.905249522138874e-001 -1.175255258989351e-001 1.126103253410670e-001
1.910000000000000e+000 5.243015266222414e-002 -8.730734655519679e-002 7.875131259233826e-003 1.769675678947123e-001 -1.237613276821103e-001 1.087575639480187e-001
1.920000000000000e+000 3.066634748602444e-002 -8.379256281853853e-002 2.867123407650414e-003 1.640503055765883e-001 -1.301489773501938e-001 1.054956645427601e-001
1.930000000000000e+000 9.525912704936284e-003 -7.998930783492875e-002 -2.121621330596666e-003 1.519133326038449e-001 -1.367220209959140e-001 1.027494739008153e-001
1.940000000000000e+000 -1.085795150059400e-002 -7.600346473543840e-002 -7.014267697888162e-003 1.406847066910534e-001 -1.434994747083662e-001 1.004504024455818e-001
1.950000000000000e+000 -3.036454840627453e-002 -7.196111330402033e-002 -1.177107649504362e-002 1.304725100540067e-001 -1.504932222045422e-001 9.853122056110783e-002
1.960000000000000e+000 -4.890478034968276e-002 -6.799486908236263e-002 -1.638267537532214e-002 1.213573542418611e-001 -1.577139964570480e-001 9.691410378418985e-002
1.970000000000000e+000 -6.643860551459085e-002 -6.423012992893606e-002 -2.085850039441830e-002 1.133830963876872e-001 -1.651683008263081e-001 9.550464233857008e-002
1.980000000000000e+000 -8.298248821295351e-002 -6.077617049645778e-002 -2.521516306889880e-002 1.065488670874912e-001 -1.728475795500075e-001 9.419366855577165e-002
1.990000000000000e+000 -9.860468557406900e-002 -5.772280338854752e-002 -2.946383466250024e-002 1.008082669212945e-001 -1.807182051746979e-001 9.285581465435772e-002
2.000000000000000e+000 -1.134159683140545e-001 -5.513941477269357e-002 -3.360187454873208e-002 9.607654370426312e-002 -1.887141302239387e-001 9.134442487015590e-002
2.010000000000000e+000 -1.275629523736641e-001 -5.307370005677647e-002 -3.761645237699447e-002 9.224358753374369e-002 -1.967331922890702e-001 8.948947261775758e-002
2.020000000000000e+000 -1.412180160107220e-001 -5.154991181015634e-002 -4.150361462870671e-002 8.919487894552333e-002 -2.046435736374588e-001 8.710154969791049e-002
2.030000000000000e+000 -1.545720335593978e-001 -5.057044052460435e-002 -4.527586757722152e-002 8.683401025077547e-002 -2.123008978149132e-001 8.397224821281722e-002
2.040000000000000e+000 -1.678158268298702e-001 -5.011815662456653e-002 -4.897527932979179e-002 8.510582851702360e-002 -2.195686486675184e-001 7.988505591773563e-002
2.050000000000000e+000 -1.811229741156371e-001 -5.015864941136772e-002 -5.267708194425701e-002 8.400719860202616e-002 -2.263308207073975e-001 7.463552598642620e-002
2.060000000000000e+000 -1.946286146913547e-001 -5.063840243688289e-002 -5.648881127325504e-002 8.358444722856272e-002 -2.324918610825986e-001 6.806581468831137e-002
2.070000000000000e+000 -2.083989690751035e-001 -5.147524100607770e-002 -6.053786185050319e-002 8.392272099381566e-002 -2.379702485924491e-001 6.010080772847529e-002
2.080000000000000e+000 -2.223933517749038e-001 -5.253674993344437e-002 -6.493926798271989e-002 8.513664174109335e-002 -2.426952764897982e-001 5.076404982251832e-002
2.090000000000000e+000 -2.364364212939680e-001 -5.361091702621201e-002 -6.974567155877880e-002 8.736707291381529e-002 -2.466083016011012e-001 4.015997091415894e-002
2.100000000000000e+000 -2.502287418931806e-001 -5.438933556056735e-002 -7.490247321884297e-002 9.077716398339801e-002 -2.496615452763341e-001 2.843232165962136e-002
2.110000000000000e+000 -2.633978252146220e-001 -5.449594722689888e-002 -8.024729165690535e-002 9.554117862615077e-002 -2.518033136110930e-001 1.573103188418183e-002
2.120000000000000e+000 -2.755704804258864e-001 -5.355842059965044e-002 -8.556048515171916e-002 1.018284655276850e-001 -2.529507923507388e-001 2.206111802136657e-003
2.130000000000000e+000 -2.864319088055367e-001 -5.128097990638225e-002 -9.063276457410087e-002 1.097918901267414e-001 -2.529641567847213e-001 -1.198135051959872e-002
