Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
 1.540000000000000e+000,-1.158940550638803e-001, 8.925395991814524e-001,-3.259614302557995e-001, 6.120653398857091e-002, 8.291133076623058e-002, 1.348333947334041e-003,-1.252873600654599e-002, 7.140190412308374e-004,-2.685190280824456e-002,-1.177370740259728e-002,-5.936404026022277e-003,-2.853270685147829e-002,-1.015623415343352e-002,-1.327903959294579e-002,-3.595403531550916e-002,-7.999224071036350e-003,-2.024829549012436e-002,-4.785211760426635e-002,-5.554224428434286e-003,-2.637289083533090e-002,-6.254063530809018e-002,-3.345325370014358e-003,-3.119354915492112e-002,-7.945282912165337e-002,-6.714172286577065e-003,-3.787732743317171e-002,-8.781322312584371e-002, 3.552499485474246e-002,-1.599644577973685e-002,-4.087627034626556e-002, 3.060464326743767e-002,-1.462164228418525e-002,-2.347898312911428e-002, 2.320074541658574e-002,-1.258830277290046e-002, 4.158957105846687e-003, 1.524289158933647e-002,-1.056421253365513e-002, 3.577944374343178e-002, 8.429935341733467e-003,-8.877834120588648e-003, 6.450616136915691e-002, 4.455696594283068e-003,-7.814556165474450e-003, 8.212594571134563e-002,-1.237920381759308e-001, 5.692220177904069e-002
 1.550000000000000e+000,-1.029324178926673e-001, 8.912330361392139e-001,-3.257941273399646e-001, 5.893571484672040e-002, 8.914111415401882e-002, 1.121446646567779e-003,-1.202047040073633e-002, 6.720563118819197e-004,-2.776150965845445e-002,-1.115405396273369e-002,-6.044967616665880e-003,-2.860951347779647e-002,-9.428543700143942e-003,-1.350116793506993e-002,-3.550291643994614e-002,-7.163782306636538e-003,-2.061227972620162e-002,-4.718359378144515e-002,-4.619964317787078e-003,-2.690090259719974e-002,-6.191332829053167e-002,-2.307379846430647e-003,-3.189657280569949e-002,-7.901842437239694e-002,-5.483169705286081e-003,-3.872491259836319e-002,-8.727594126807642e-002, 3.615431701749904e-002,-1.620541170436722e-002,-4.102158670562089e-002, 3.108871090148063e-002,-1.479002791691907e-002,-2.345041338405061e-002, 2.345592481579169e-002,-1.269457186500551e-002, 4.440097936167857e-003, 1.524088634366163e-002,-1.060828102875627e-002, 3.630462100659228e-002, 8.197942555551967e-003,-8.871308661938339e-003, 6.521815292727390e-002, 4.084152051648545e-003,-7.777095282824781e-003, 8.293994100712884e-002,-1.248402301149970e-001, 5.802690997028755e-002
 1.560000000000000e+000,-8.971268254107376e-002, 8.899392834531682e-001,-3.255808445911759e-001, 5.578349537450483e-002, 9.531181071541894e-002, 5.122658690939897e-004,-1.132557610621198e-002, 6.280324095591372e-004,-2.852675970379306e-002,-1.034476128145419e-002,-6.152944889132306e-003,-2.867792623203138e-002,-8.524328725098633e-003,-1.372311960299805e-002,-3.509237790250909e-002,-6.179036645190553e-003,-2.098405927064936e-002,-4.652906811370561e-002,-3.572927564564527e-003,-2.745678134104601e-002,-6.121770968688906e-002,-1.191446561325050e-003,-3.266058003158753e-002,-7.840362837046162e-002,-4.117778936735919e-003,-3.964536870425767e-002,-8.657831602747163e-002, 3.668638804832916e-002,-1.639637384730008e-002,-4.100169121523873e-002, 3.148507053043194e-002,-1.494130383367379e-002,-2.332394138316100e-002, 2.364073706548102e-002,-1.278702519366373e-002, 4.726721532829382e-003, 1.519014967205472e-002,-1.064326237157908e-002, 3.675622009238937e-002, 7.938167575211676e-003,-8.860491761239249e-003, 6.580554775814612e-002, 3.698208972990098e-003,-7.738793961472423e-003, 8.360575981873022e-002,-1.257062664684199e-001, 5.920813462460731e-002
 1.570000000000000e+000,-7.621966035920418e-002, 8.887167526800935e-001,-3.252971318987947e-001, 5.160074556340464e-002, 1.011889376243418e-001,-5.798403660103247e-004,-1.041298761399674e-002, 5.790612255362750e-004,-2.913125001245519e-002,-9.318817889590774e-003,-6.256809196540402e-003,-2.869687946808738e-002,-7.422284610900763e-003,-1.393641514485050e-002,-3.467810716056768e-002,-5.029523452891766e-003,-2.135207712167906e-002,-4.585776654102725e-002,-2.403147968961190e-003,-2.802756366332387e-002,-6.044782292639570e-002, 7.910783540521218e-006,-3.347237842587140e-002,-7.763150084152944e-002,-2.605186880745494e-003,-4.062189892656930e-002,-8.572693189686398e-002, 3.706510088433277e-002,-1.654876250924031e-002,-4.083264678242685e-002, 3.174928090479785e-002,-1.505863381840895e-002,-2.310721558801494e-002, 2.372824432369766e-002,-1.285396500959315e-002, 5.021983364831326e-003, 1.508254309596902e-002,-1.066220776827364e-002, 3.714498042836733e-002, 7.658589803179021e-003,-8.842086499334819e-003, 6.628222885939133e-002, 3.315301094236359e-003,-7.698490460450055e-003, 8.413782800765929e-002,-1.262808655710990e-001, 6.044609926667616e-002
 1.580000000000000e+000,-6.251229827816957e-002, 8.876336957785104e-001,-3.249209914897419e-001, 4.631800067108292e-002, 1.065147064520897e-001,-2.192466938325813e-003,-9.280439775269694e-003, 5.247322928023575e-004,-2.955584521126728e-002,-8.074501774289145e-003,-6.352082236383686e-003,-2.863805894039729e-002,-6.120823878986132e-003,-1.413152717564827e-002,-3.423591687080053e-002,-3.713207641143208e-003,-2.170190623635846e-002,-4.515927020354318e-002,-1.107824529526781e-003,-2.859389845761523e-002,-5.961280636911397e-002, 1.294248057399923e-003,-3.430767545704226e-002,-7.673217518664970e-002,-9.415107903766047e-004,-4.162475045077203e-002,-8.474154534414453e-002, 3.724589038113783e-002,-1.664609023189020e-002,-4.052995863486862e-002, 3.184590824796375e-002,-1.512843222298138e-002,-2.280939990845811e-002, 2.369669575425230e-002,-1.288580914472980e-002, 5.324970553559310e-003, 1.491099433497312e-002,-1.065925009992241e-002, 3.747601777199774e-002, 7.364709109699969e-003,-8.813100070852530e-003, 6.665609927018754e-002, 2.948296558194234e-003,-7.654883517090383e-003, 8.454475190537066e-002,-1.264724501258327e-001, 6.171974607293086e-002
 1.590000000000000e+000,-4.865198212205137e-002, 8.867423630790441e-001,-3.244401292546222e-001, 3.996501236415080e-002, 1.111182528777828e-001,-4.274704447295389e-003,-7.954213963972150e-003, 4.667970848296897e-004,-2.978726238110018e-002,-6.634648714822675e-003,-6.435189279708650e-003,-2.850018713046275e-002,-4.636896550498932e-003,-1.430166207632694e-002,-3.377516168887083e-002,-2.239773447940381e-003,-2.202208291036308e-002,-4.445065174677509e-002, 3.111895040006582e-004,-2.913788658446778e-002,-5.873404706810387e-002, 2.673027190342515e-003,-3.514063362414345e-002,-7.572872706839623e-002, 8.724182516543637e-004,-4.262274482190515e-002,-8.364636011339147e-002, 3.721497084283657e-002,-1.668329450939200e-002,-4.010115609544721e-002, 3.176360353902329e-002,-1.514635454983382e-002,-2.243692785798553e-002, 2.353840264045238e-002,-1.287924540037378e-002, 5.630890600026366e-003, 1.467173897599473e-002,-1.063207585923422e-002, 3.774618644416606e-002, 7.056109394164168e-003,-8.772030663679070e-003, 6.692532600869162e-002, 2.598725655338687e-003,-7.606973827346418e-003, 8.482543919160689e-002,-1.262454500031662e-001, 6.301932822746656e-002
 1.600000000000000e+000,-3.467673339552198e-002, 8.860948505804926e-001,-3.238437551479079e-001, 3.261743265650863e-002, 1.148468057497083e-001,-6.733432654107621e-003,-6.472202162487907e-003, 4.071679426403051e-004,-2.981579073878212e-002,-5.032725239958744e-003,-6.502641295663358e-003,-2.829046109184481e-002,-2.995993780829914e-003,-1.444010022331410e-002,-3.331566552819026e-002,-6.245413342744101e-004,-2.230067235395703e-002,-4.375888292040293e-002, 1.849811995127422e-003,-2.963983510778127e-002,-5.784033815843582e-002, 4.150861086497674e-003,-3.594153269503946e-002,-7.464834433897984e-002, 2.833957882694252e-003,-4.358013918373552e-002,-8.247294126017186e-002, 3.696888592728451e-002,-1.665863493523840e-002,-3.955388500372360e-002, 3.149947614105176e-002,-1.511084205320193e-002,-2.199664038460017e-002, 2.325124919553051e-002,-1.283295179496907e-002, 5.934342489093624e-003, 1.436341006809486e-002,-1.057957806759660e-002, 3.795196706284976e-002, 6.731990484005323e-003,-8.717944966307931e-003, 6.708827577469241e-002, 2.266077373249940e-003,-7.553937307152184e-003, 8.497947870118690e-002,-1.255845134071911e-001, 6.433884162913453e-002
 1.610000000000000e+000,-2.061643080414721e-002, 8.857353966477772e-001,-3.231255732017350e-001, 2.442383934839753e-002, 1.175929196489429e-001,-9.430925852533046e-003,-4.885392672528345e-003, 3.476262952766476e-004,-2.963280213953069e-002,-3.315573848959582e-003,-6.551574084468675e-003,-2.802642822005064e-002,-1.236254092402874e-003,-1.454110278804199e-002,-3.289131515060761e-002, 1.106208200629141e-003,-2.252659624780735e-002,-4.312380430610971e-002, 3.495534419166376e-003,-3.007993548093814e-002,-5.696850660837036e-002, 5.728758431201807e-003,-3.667857316119969e-002,-7.351981706311292e-002, 4.931028220643707e-003,-4.445875849723141e-002,-8.125900883996703e-002, 3.651995157832404e-002,-1.657553519791633e-002,-3.889112391561959e-002, 3.106373874508702e-002,-1.502470705287307e-002,-2.149264910937205e-002, 2.284218718133513e-002,-1.274884137357143e-002, 6.230185397827028e-003, 1.398934120724246e-002,-1.050278833849397e-002, 3.808836851317014e-002, 6.392481688654582e-003,-8.651162836199057e-003, 6.714112363820207e-002, 1.948545490080312e-003,-7.495659539633202e-003, 8.500414272933043e-002,-1.245079853297380e-001, 6.567881048130522e-002
 1.620000000000000e+000,-6.496145596982153e-003, 8.856976906035755e-001,-3.222838578491796e-001, 1.560005427964972e-002, 1.193044537168586e-001,-1.219547250108841e-002,-3.250591057247618e-003, 2.888602469087435e-004,-2.923397205226697e-002,-1.538422552253777e-003,-6.579933035936081e-003,-2.773237417947740e-002, 5.935821447415757e-004,-1.459980425824151e-002,-3.254334690017475e-002, 2.914284739968424e-003,-2.268976234170228e-002,-4.259182868886428e-002, 5.223729908092228e-003,-3.043908833484920e-002,-5.616028570099737e-002, 7.396089985260000e-003,-3.731964590044840e-002,-7.237498582966823e-002, 7.137291483340106e-003,-4.521996555218272e-002,-8.004770482372667e-002, 3.589632991746033e-002,-1.644230336611599e-002,-3.811577758545943e-002, 3.048008234468974e-002,-1.489502122417501e-002,-2.092855457721817e-002, 2.232798532039020e-002,-1.263211865714380e-002, 6.514538360184993e-003, 1.355864292760150e-002,-1.040503559508257e-002, 3.815257936709200e-002, 6.039940327702964e-003,-8.573455884302909e-003, 6.708310207092565e-002, 1.644432719818638e-003,-7.432935627952434e-003, 8.490031005241727e-002,-1.230705832561124e-001, 6.704548850013818e-002
 1.630000000000000e+000, 7.661168796936735e-003, 8.860026478499673e-001,-3.213214876200297e-001, 6.406201781157930e-003, 1.199969342277469e-001,-1.483952792660696e-002,-1.620159408957742e-003, 2.298432155669246e-004,-2.862704924393423e-002, 2.435089880394254e-004,-6.586601993820471e-003,-2.743533751534300e-002, 2.439781659773761e-003,-1.461229301393569e-002,-3.231037523754483e-002, 4.751962337343782e-003,-2.278165533892489e-002,-4.220554856769763e-002, 6.996597292354526e-003,-3.070067932662452e-002,-5.545594095216148e-002, 9.126200252902028e-003,-3.783590260964774e-002,-7.124876027362140e-002, 9.409951096970570e-003,-4.582885606968634e-002,-7.888458399914025e-002, 3.514049958302390e-002,-1.627157731496817e-002,-3.724012633575847e-002, 2.978454377748789e-002,-1.473274476346185e-002,-2.031303719063144e-002, 2.173460561542781e-002,-1.249109812954002e-002, 6.784549991850996e-003, 1.308604600139193e-002,-1.029188866125034e-002, 3.814847900338103e-002, 5.679140004092021e-003,-8.488050502823061e-003, 6.692423151739185e-002, 1.352523305207080e-003,-7.367488825830329e-003, 8.468176503959729e-002,-1.213625665414667e-001, 6.844983331769453e-002
