Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.870000000000000e+00, -2.548666536878753e-03, -1.072354800743973e-01,  5.624484856715670e-02,  2.587608700464790e-01, -9.233038486278695e-02,  2.805499189416736e-01
  1.880000000000000e+00, -2.521800249847396e-02, -1.053676217063586e-01,  5.268365448238776e-02,  2.443719505049638e-01, -9.818698132701822e-02,  2.761155421866196e-01
  1.890000000000000e+00, -4.764640296575312e-02, -1.030934010926561e-01,  4.848665787049279e-02,  2.302360341734180e-01, -1.039073270406179e-01,  2.726235009268467e-01
  1.900000000000000e+00, -6.976784005590991e-02, -1.004168357731254e-01,  4.380550922132103e-02,  2.164814697890882e-01, -1.096007921235250e-01,  2.700725447145583e-01
  1.910000000000000e+00, -9.148774025987566e-02, -9.735444505617052e-02,  3.880221335086845e-02,  2.032483810465486e-01, -1.153573318671587e-01,  2.684145099314770e-01
  1.920000000000000e+00, -1.126903779085020e-01, -9.394524238916513e-02,  3.363096959237384e-02,  1.906828050519229e-01, -1.212435457255925e-01,  2.675718484987790e-01
  1.930000000000000e+00, -1.332502513295983e-01, -9.025726207022067e-02,  2.842272801427882e-02,  1.789256299173680e-01, -1.273034963754469e-01,  2.674569258514919e-01
  1.940000000000000e+00, -1.530441566076047e-01, -8.638693133290598e-02,  2.327363574562143e-02,  1.681022816211053e-01, -1.335626834836628e-01,  2.679823946391497e-01
  1.950000000000000e+00, -1.719627409343381e-01, -8.245043360644666e-02,  1.824168872501671e-02,  1.583159495711811e-01, -1.400355682356070e-01,  2.690583051156337e-01
  1.960000000000000e+00, -1.899222517815652e-01, -7.857027950367579e-02,  1.335442737884290e-02,  1.496425572895298e-01, -1.467335151976943e-01,  2.705799095825734e-01
