Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.930000000000000e+00,  3.421812304091479e-01,  4.448515173097767e-02,  1.176517982307224e-02,  1.273454064457885e+00, -5.989347080204219e-02,  1.040205947532092e-02
  1.940000000000000e+00,  3.617803536356436e-01,  4.118056407779935e-02,  1.910909806846625e-02,  1.246291242083248e+00, -6.548963734491153e-02,  9.129795499741362e-03
  1.950000000000000e+00,  3.797692192750019e-01,  3.824416660814500e-02,  2.686841787706349e-02,  1.214171067789049e+00, -6.999424982783237e-02,  9.791630762555058e-03
  1.960000000000000e+00,  3.960905651724780e-01,  3.576319858179566e-02,  3.495008645837606e-02,  1.177186177028358e+00, -7.341271618076589e-02,  1.239237600796538e-02
  1.970000000000000e+00,  4.106678130345427e-01,  3.381753786170583e-02,  4.327033970452202e-02,  1.135428771340560e+00, -7.570821021561773e-02,  1.675019712359810e-02
  1.980000000000000e+00,  4.234242945608214e-01,  3.247218769736260e-02,  5.174735488060116e-02,  1.089001928325534e+00, -7.680891160646108e-02,  2.253116824472991e-02
  1.990000000000000e+00,  4.342536965802589e-01,  3.177612113100636e-02,  6.032323249369795e-02,  1.038024725641044e+00, -7.661867531002595e-02,  2.930007558960572e-02
  2.000000000000000e+00,  4.430453339959655e-01,  3.176140513020220e-02,  6.895825787061192e-02,  9.826510186809863e-01, -7.502646737242538e-02,  3.657882586938363e-02
  2.010000000000000e+00,  4.496770606486076e-01,  3.244739577959899e-02,  7.764209140233015e-02,  9.230866884049448e-01, -7.192634157888653e-02,  4.388710151200549e-02
  2.020000000000000e+00,  4.540188452896033e-01,  3.384877615481097e-02,  8.639610454277466e-02,  8.596200718277843e-01, -6.723752598351741e-02,  5.075166972866528e-02
