---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.FileName = "..\..\Application\MocapExamples\Plug-in-gait_Simple\Output\\LowerExtremityGaitNormal_1-euler-trunk.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
1.540000000000000e+000 -2.273020400973374e-001 9.257004232977970e-001 -3.166158207569813e-001 4.820764576243509e-002 8.667899111728450e-002 -1.774231769314636e-002 -1.010927081447645e-001 -2.947853597646680e-002 -8.940199823285601e-002 3.998940159772453e-003 -9.742988480692919e-002 2.117398810174350e-001
1.550000000000000e+000 -2.142524878282617e-001 9.243965030771952e-001 -3.158458163567407e-001 4.626236437229828e-002 9.269698576446728e-002 -1.838384266538726e-002 -9.917811764940275e-002 -2.384992402806557e-002 -9.168870529854095e-002 -3.149049064492232e-005 -9.750417834300788e-002 2.137675792091529e-001
1.560000000000000e+000 -2.009332627888178e-001 9.231558548055494e-001 -3.150540555092068e-001 4.356738697316705e-002 9.866871534061628e-002 -1.939561526779153e-002 -9.676535010215016e-002 -1.732430200406392e-002 -9.433876023720962e-002 -4.082427784694890e-003 -9.717997573010026e-002 2.152489847978751e-001
1.570000000000000e+000 -1.873365242785611e-001 9.220428320063344e-001 -3.142443206482760e-001 4.000522628197230e-002 1.043535005132559e-001 -2.082037005707403e-002 -9.382242609522334e-002 -9.800510692647238e-003 -9.734198534423412e-002 -8.182699600198514e-003 -9.635510912201507e-002 2.159318892317754e-001
1.580000000000000e+000 -1.735288038432467e-001 9.211268646131027e-001 -3.134242792364114e-001 3.552263022059806e-002 1.094889605179479e-001 -2.265939697228766e-002 -9.036994729738500e-002 -1.271933423081533e-003 -1.006303031429929e-001 -1.230813897185540e-002 -9.496347548807842e-002 2.156242239425097e-001
1.590000000000000e+000 -1.595760904620056e-001 9.204557373319252e-001 -3.126000579967663e-001 3.014223676623006e-002 1.139048201077044e-001 -2.487301814548422e-002 -8.646867782025526e-002 8.192996418332621e-003 -1.041027150128005e-001 -1.639092914228784e-002 -9.300005993922016e-002 2.142795990254426e-001
1.600000000000000e+000 -1.455204946023592e-001 9.200735901661031e-001 -3.117766765775962e-001 2.392386775466343e-002 1.174479488054110e-001 -2.739244646761977e-002 -8.221125116703826e-002 1.849098430236212e-002 -1.076329011025036e-001 -2.035368496604400e-002 -9.048883942829493e-002 2.119031042669808e-001
1.610000000000000e+000 -1.313948370915607e-001 9.200132821337461e-001 -3.109572525704325e-001 1.698878115273606e-002 1.200111859235020e-001 -3.011655324124987e-002 -7.772477944974875e-002 2.945147424033161e-002 -1.110749384231896e-001 -2.411387523301855e-002 -8.749962307164820e-002 2.085788149338535e-001
1.620000000000000e+000 -1.172260512188688e-001 9.202940437077615e-001 -3.101419213090975e-001 9.517544807307512e-003 1.215423997309455e-001 -3.291505874771265e-002 -7.316557139845044e-002 4.083582990934630e-002 -1.142708938383386e-001 -2.759884354013281e-002 -8.414474494144997e-002 2.044690332288480e-001
1.630000000000000e+000 -1.030378974840572e-001 9.209200586422561e-001 -3.093271624689566e-001 1.735586574433703e-003 1.220543832931451e-001 -3.563736264598893e-002 -6.870938172849284e-002 5.235343141936383e-002 -1.170652050437351e-001 -3.076319563957488e-002 -8.056516796899678e-002 1.998037789440167e-001
1.640000000000000e+000 -8.885370024384716e-002 9.218809935439327e-001 -3.085061724193388e-001 -6.111282313978909e-003 1.216289224791127e-001 -3.813360520187549e-002 -6.453110317753982e-002 6.369156805520612e-002 -1.193226897321271e-001 -3.360330459105753e-002 -7.690844431093859e-002 1.948579261808462e-001
1.650000000000000e+000 -7.469872513838276e-002 9.231543892026838e-001 -3.076699593353895e-001 -1.378776779545013e-002 1.204097485121223e-001 -4.028472832342956e-002 -6.077494131119120e-002 7.455287461466890e-002 -1.209435522965932e-001 -3.615996435035160e-002 -7.330504143551754e-002 1.899194169687245e-001
1.660000000000000e+000 -6.060135417877645e-002 9.247088800971282e-001 -3.068086917898257e-001 -2.109915899980074e-002 1.185859589591476e-001 -4.202916419607504e-002 -5.752596812809730e-002 8.469162048196743e-002 -1.218720566949209e-001 -3.850680770238131e-002 -6.984910522338726e-002 1.852552113981334e-001
1.670000000000000e+000 -4.659287105534218e-002 9.265073481421358e-001 -3.059134471382325e-001 -2.791299579965694e-002 1.163688731754593e-001 -4.337407913626305e-002 -5.479675224307931e-002 9.394139187939010e-002 -1.220999806649473e-001 -4.073153383534978e-002 -6.658629863183771e-002 1.810787125004331e-001
1.680000000000000e+000 -3.270597024286436e-002 9.285096618727482e-001 -3.049786013951559e-001 -3.416818657076114e-002 1.139638860364460e-001 -4.438564999838907e-002 -5.253664435318360e-002 1.022298306223202e-001 -1.216646899347460e-001 -4.291852900335715e-002 -6.350938985726196e-002 1.775219021234684e-001
1.690000000000000e+000 -1.897172713744424e-002 9.306749004240964e-001 -3.040044726759438e-001 -3.986882271395877e-002 1.115417289755958e-001 -4.516176971490846e-002 -5.065885002963538e-002 1.095761829558580e-001 -1.206359073225295e-001 -4.513624415525316e-002 -6.056245546006780e-002 1.746224095797292e-001
1.700000000000000e+000 -5.415511647950091e-003 9.329629529403344e-001 -3.029990268361537e-001 -4.506286905501054e-002 1.092168533311564e-001 -4.579526332812488e-002 -4.907602968273447e-002 1.160689863323628e-001 -1.190911627370793e-001 -4.743049917933143e-002 -5.765494597461744e-002 1.723326384049416e-001
1.710000000000000e+000 7.946401324803381e-003 9.353355852987019e-001 -3.019775325240279e-001 -4.981289512724597e-002 1.070388068570751e-001 -4.633820297554774e-002 -4.773575852807464e-002 1.218293639287620e-001 -1.170912917520672e-001 -4.982468796266630e-002 -5.468407438770071e-002 1.705459776877213e-001
1.720000000000000e+000 2.110810213381931e-002 9.377572846553225e-001 -3.009601802548369e-001 -5.416904206432478e-002 1.049973190872586e-001 -4.678223491158692e-002 -4.664079193735191e-002 1.269719989462156e-001 -1.146656088557091e-001 -5.232312421975740e-002 -5.155911364322564e-002 1.691307236062146e-001
1.730000000000000e+000 3.407316665091966e-002 9.401960219608978e-001 -2.999685872535354e-001 -5.815118801698799e-002 1.030375675638182e-001 -4.706539318068432e-002 -4.584137745891879e-002 1.315744476888961e-001 -1.118092561998604e-001 -5.491244073989583e-002 -4.822068576038786e-002 1.679616281799691e-001
